id;full_name;dob;telnum;mail;loyalty
C0000002455;Brooks Foster;1984-08-22;+43  1 4152551;Brooks.Foster@gmx.at;0
C0000002456;John Nalbone;1946-08-26;+43  664 6018127;John.Nalbone@yahoo.com;0
C0000002457;Jamon Meredith;1942-03-10;+43  676 5728532;Jamon.Meredith@outlook.com;0
C0000002458;Duke Robinson;1946-11-06;+43  680 5108673;Duke.Robinson@chello.at;0
C0000002459;Thomas Morstead;1999-09-07;+43  664 7956209;Thomas.Morstead@yahoo.com;0
C0000002460;Chris Clemons;1965-05-01;+43  676 7923329;Chris.Clemons@chello.at;1
C0000002461;Michael Hamlin;1952-02-14;+43  664 6994159;Michael.Hamlin@chello.at;0
C0000002462;Herman Johnson;1940-02-17;+43  664 8826571;Herman.Johnson@chello.at;0
C0000002463;Joe Burnett;1980-03-25;+43  664 2694771;Joe.Burnett@chello.at;0
C0000002464;Frank Summers;1952-03-05;+43  664 2961156;Frank.Summers@outlook.com;0
C0000002465;George Bussey;1940-09-05;+43  680 8907539;George.Bussey@gmx.at;0
C0000002466;Nate Davis;1982-12-03;+43  664 5816982;Nate.Davis@me.com;0
C0000002467;David Buehler;1968-11-05;+43  1 8305123;David.Buehler@chello.at;0
C0000002468;Javon Ringer;2002-09-14;+43  676 5822668;Javon.Ringer@gmx.de;0
C0000002469;Tom Brandstater;1953-05-16;+43  676 1640948;Tom.Brandstater@outlook.com;0
C0000002470;Quinten Lawrence;1942-05-06;+43  680 5665537;Quinten.Lawrence@chello.at;1
C0000002471;Spencer Adkins;1968-08-02;+43  680 3396845;Spencer.Adkins@yahoo.com;0
C0000002472;Don Carey;1980-10-20;+43  664 4054912;Don.Carey@example.com;0
C0000002473;Mike Teel;1998-11-11;+43  676 8750566;Mike.Teel@example.com;0
C0000002474;Morgan Trent;1993-01-31;+43  664 1747231;Morgan.Trent@chello.at;0
C0000002475;Zach Miller;1995-07-19;+43  664 6424455;Zach.Miller@hotmail.com;0
C0000002476;Andrew Gardner;1986-08-25;+43  664 1963346;Andrew.Gardner@me.com;0
C0000002477;Jarius Wynn;1957-05-08;+43  664 4049527;Jarius.Wynn@yahoo.com;0
C0000002478;Cary Harris;1972-04-12;+43  664 9954369;Cary.Harris@gmx.at;0
C0000002479;Bear Pascoe;1965-08-12;+43  1 8559519;Bear.Pascoe@chello.at;0
C0000002480;Cedric Peerman;1940-11-14;+43  664 3440339;Cedric.Peerman@gmx.at;1
C0000002481;Robert Henson;1999-04-01;+43  676 9090290;Robert.Henson@gmail.com;0
C0000002482;Brandon Underwood;1994-12-16;+43  676 5770734;Brandon.Underwood@me.com;0
C0000002483;Brice McCain;1951-12-28;+43  1 5759630;Brice.McCain@gmail.com;0
C0000002484;Kevin Ellison;1962-07-18;+43  680 4162904;Kevin.Ellison@gmx.de;0
C0000002485;Al Afalava;1995-08-22;+43  664 6964403;Al.Afalava@gmx.at;0
C0000002486;Coye Francies;1997-11-06;+43  680 7080102;Coye.Francies@me.com;0
C0000002487;Aaron Brown;1948-07-07;+43  664 7298575;Aaron.Brown@hotmail.com;0
C0000002488;Matt Slauson;1943-05-07;+43  664 5580308;Matt.Slauson@outlook.com;0
C0000002489;Brandon Gibson;2000-05-04;+43  676 4058993;Brandon.Gibson@gmx.at;0
C0000002490;James Davis;1977-05-19;+43  664 5536500;James.Davis@gmail.com;1
C0000002491;Keith Null;1989-03-22;+43  680 3144670;Keith.Null@gmail.com;0
C0000002492;Stephen Hodge;2004-04-11;+43  1 7176309;Stephen.Hodge@yahoo.com;0
C0000002493;Jake Ingram;1969-09-06;+43  1 1905868;Jake.Ingram@gmx.de;0
C0000002494;Stryker Sulak;1957-08-22;+43  664 6453253;Stryker.Sulak@chello.at;0
C0000002495;DeAndre Wright;1965-04-16;+43  664 8608632;DeAndre.Wright@outlook.com;0
C0000002496;Curtis Painter;1962-10-01;+43  664 4566579;Curtis.Painter@chello.at;0
C0000002497;Brandon Myers;1963-03-14;+43  1 8408024;Brandon.Myers@outlook.com;0
C0000002498;Jason McCourty;1967-04-04;+43  664 5271746;Jason.McCourty@me.com;0
C0000002499;Will Davis;1949-08-08;+43  1 1421051;Will.Davis@gmx.at;0
C0000002500;Ra'Shon Harris;1985-03-10;+43  664 5744774;RaShon.Harris@me.com;1
C0000002501;Dominique Edison;1964-03-17;+43  676 5348108;Dominique.Edison@outlook.com;0
C0000002502;Myron Pryor;1974-06-08;+43  664 9615331;Myron.Pryor@chello.at;0
C0000002503;John Phillips;1995-02-08;+43  680 7856216;John.Phillips@outlook.com;0
C0000002504;Bernard Scott;1988-09-29;+43  680 7628880;Bernard.Scott@gmail.com;0
C0000002505;Vance Walker;1974-06-13;+43  676 3652061;Vance.Walker@chello.at;0
C0000002506;Chris Ogbonnaya;1981-07-03;+43  676 2209038;Chris.Ogbonnaya@me.com;0
C0000002507;Javarris Williams;1946-07-07;+43  1 2880612;Javarris.Williams@example.com;0
C0000002508;Paul Fanaika;1974-06-04;+43  1 5135080;Paul.Fanaika@gmail.com;0
C0000002509;J.D. Folsom;1967-08-22;+43  680 7745402;J.DFolsom@me.com;0
C0000002510;Fui Vakapuna;1991-11-12;+43  676 3423700;Fui.Vakapuna@gmail.com;1
C0000002511;Captain Munnerlyn;1980-11-16;+43  1 4684752;Captain.Munnerlyn@gmx.de;0
C0000002512;E.J. Biggers;1983-01-02;+43  676 9795546;E.JBiggers@me.com;0
C0000002513;Brad Jones;1954-03-26;+43  664 1420445;Brad.Jones@yahoo.com;0
C0000002514;Curtis Taylor;1989-08-09;+43  680 7110957;Curtis.Taylor@gmx.at;0
C0000002515;Ellis Lankster;1960-09-19;+43  664 9547610;Ellis.Lankster@gmail.com;0
C0000002516;Eddie Williams;2003-07-15;+43  664 4685077;Eddie.Williams@univie.ac.at;0
C0000002517;Pat McAfee;1952-11-02;+43  680 6788863;Pat.McAfee@yahoo.com;0
C0000002518;Troy Nolan;1966-08-26;+43  664 5939590;Troy.Nolan@gmail.com;0
C0000002519;Demetrius Byrd;1951-03-19;+43  664 3655311;Demetrius.Byrd@chello.at;0
C0000002520;Blake Schlueter;1958-12-13;+43  680 2688185;Blake.Schlueter@hotmail.com;1
C0000002521;A.Q. Shipley;1981-05-19;+43  676 3763621;A.QShipley@univie.ac.at;0
C0000002522;Mike Mickens;1947-05-16;+43  1 9053581;Mike.Mickens@yahoo.com;0
C0000002523;Lydon Murtha;2000-06-12;+43  676 6237597;Lydon.Murtha@chello.at;0
C0000002524;Manuel Johnson;1946-05-19;+43  676 4549462;Manuel.Johnson@me.com;0
C0000002525;Moise Fokou;1994-10-24;+43  676 5566338;Moise.Fokou@me.com;0
C0000002526;Jamarca Sanford;1991-08-10;+43  676 7659782;Jamarca.Sanford@me.com;0
C0000002527;Julian Edelman;1981-01-31;+43  676 4564977;Julian.Edelman@univie.ac.at;0
C0000002528;Sammie Stroughter;1945-03-01;+43  664 2774978;Sammie.Stroughter@example.com;0
C0000002529;Darryl Richard;2001-05-05;+43  680 3421597;Darryl.Richard@chello.at;0
C0000002530;Zack Follett;1968-05-15;+43  680 1299391;Zack.Follett@univie.ac.at;1
C0000002531;Jaimie Thomas;1950-02-15;+43  664 8992779;Jaimie.Thomas@chello.at;0
C0000002532;Jake O'Connell;1940-05-18;+43  680 3151005;Jake.OConnell@hotmail.com;0
C0000002533;Stoney Woodson;2001-06-15;+43  680 7725458;Stoney.Woodson@me.com;0
C0000002534;Ryan Durand;1942-03-20;+43  664 1653156;Ryan.Durand@outlook.com;0
C0000002535;LaRod Stephens-Howling;1990-01-22;+43  664 1508139;LaRod.Stephens-Howling@gmx.at;0
C0000002536;David Johnson;1948-05-07;+43  664 4640284;David.Johnson@univie.ac.at;0
C0000002537;Nick Schommer;2002-05-12;+43  664 6363491;Nick.Schommer@univie.ac.at;0
C0000002538;Marko Mitchell;1958-05-07;+43  664 1338050;Marko.Mitchell@gmail.com;0
C0000002539;Ricky Jean-Francois;2005-08-25;+43  676 3561098;Ricky.Jean-Francois@univie.ac.at;0
C0000002540;Courtney Greene;1943-05-29;+43  680 6649830;Courtney.Greene@gmail.com;1
C0000002541;Lance Louis;1996-12-10;+43  664 7566354;Lance.Louis@yahoo.com;0
C0000002542;Nick Reed;1970-04-28;+43  664 5070154;Nick.Reed@yahoo.com;0
C0000002543;Cameron Morrah;1969-12-17;+43  664 2173180;Cameron.Morrah@gmail.com;0
C0000002544;Clinton McDonald;1991-10-13;+43  664 4805836;Clinton.McDonald@yahoo.com;0
C0000002545;Rashad Jennings;1972-10-17;+43  1 6629131;Rashad.Jennings@chello.at;0
C0000002546;Derek Kinder;1995-03-06;+43  664 4089696;Derek.Kinder@outlook.com;0
C0000002547;Freddie Brown;1977-03-08;+43  664 1326800;Freddie.Brown@gmail.com;0
C0000002548;Tiquan Underwood;1990-07-06;+43  664 8172005;Tiquan.Underwood@hotmail.com;0
C0000002549;Trevor Canfield;1950-12-06;+43  664 7644826;Trevor.Canfield@me.com;0
C0000002550;Dan Gronkowski;1943-01-04;+43  664 2012903;Dan.Gronkowski@gmx.at;1
C0000002551;Ryan Succop;1960-10-01;+43  680 8969163;Ryan.Succop@yahoo.com;0
C0000002552;Sam Bradford;1950-02-03;+43  664 7356063;Sam.Bradford@yahoo.com;0
C0000002553;Ndamukong Suh;1963-04-03;+43  680 6861532;Ndamukong.Suh@outlook.com;0
C0000002554;Gerald McCoy;1943-10-30;+43  676 1295487;Gerald.McCoy@gmx.at;0
C0000002555;Trent Williams;1958-11-27;+43  680 7266347;Trent.Williams@chello.at;0
C0000002556;Eric Berry;1990-03-23;+43  680 4721044;Eric.Berry@gmx.de;0
C0000002557;Russell Okung;1993-01-28;+43  1 6915913;Russell.Okung@chello.at;0
C0000002558;Joe Haden;1958-09-27;+43  680 3278541;Joe.Haden@chello.at;0
C0000002559;Rolando McClain;1955-06-07;+43  680 5493263;Rolando.McClain@yahoo.com;0
C0000002560;C.J. Spiller;2007-06-14;+43  676 7899803;C.JSpiller@gmx.at;1
C0000002561;Tyson Alualu;1966-05-16;+43  664 5015858;Tyson.Alualu@me.com;0
C0000002562;Anthony Davis;1961-10-22;+43  676 3345639;Anthony.Davis@gmx.at;0
C0000002563;Ryan Mathews;1982-02-05;+43  664 5544825;Ryan.Mathews@hotmail.com;0
C0000002564;Brandon Graham;1975-04-10;+43  664 1700242;Brandon.Graham@univie.ac.at;0
C0000002565;Earl Thomas;1949-03-04;+43  664 1202036;Earl.Thomas@yahoo.com;0
C0000002566;Jason Pierre-Paul;1967-12-12;+43  676 4525117;Jason.Pierre-Paul@chello.at;0
C0000002567;Derrick Morgan;1975-01-20;+43  664 5740228;Derrick.Morgan@univie.ac.at;0
C0000002568;Mike Iupati;1997-07-18;+43  664 9330875;Mike.Iupati@hotmail.com;0
C0000002569;Maurkice Pouncey;1959-12-04;+43  664 4150660;Maurkice.Pouncey@gmail.com;0
C0000002570;Sean Weatherspoon;1996-03-27;+43  680 6743854;Sean.Weatherspoon@yahoo.com;1
C0000002571;Kareem Jackson;2001-04-14;+43  1 4127792;Kareem.Jackson@gmx.de;0
C0000002572;Jermaine Gresham;1942-05-01;+43  676 5803066;Jermaine.Gresham@example.com;0
C0000002573;Demaryius Thomas;2000-11-13;+43  664 4964143;Demaryius.Thomas@chello.at;0
C0000002574;Bryan Bulaga;1994-08-25;+43  680 6618215;Bryan.Bulaga@hotmail.com;0
C0000002575;Dez Bryant;1941-10-29;+43  680 3109615;Dez.Bryant@hotmail.com;0
C0000002576;Tim Tebow;1943-03-22;+43  664 8596972;Tim.Tebow@yahoo.com;0
C0000002577;Dan Williams;1949-07-15;+43  664 8941977;Dan.Williams@univie.ac.at;0
C0000002578;Devin McCourty;1957-11-28;+43  664 8161739;Devin.McCourty@gmx.at;0
C0000002579;Jared Odrick;1962-03-01;+43  676 6063109;Jared.Odrick@yahoo.com;0
C0000002580;Kyle Wilson;1956-05-01;+43  680 8848531;Kyle.Wilson@chello.at;1
C0000002581;Jahvid Best;1991-09-23;+43  676 6386055;Jahvid.Best@hotmail.com;0
C0000002582;Jerry Hughes;1971-11-15;+43  664 5555088;Jerry.Hughes@outlook.com;0
C0000002583;Patrick Robinson;1996-10-23;+43  676 4343449;Patrick.Robinson@univie.ac.at;0
C0000002584;Rodger Saffold;1981-11-10;+43  676 2196269;Rodger.Saffold@gmx.at;0
C0000002585;Chris Cook;2002-01-31;+43  664 3549083;Chris.Cook@chello.at;0
C0000002586;Brian Price;1994-06-18;+43  676 9547814;Brian.Price@univie.ac.at;0
C0000002587;Dexter McCluster;1966-02-19;+43  680 2980570;Dexter.McCluster@gmail.com;0
C0000002588;Nate Allen;1957-02-14;+43  676 7947742;Nate.Allen@univie.ac.at;0
C0000002589;T.J. Ward;1981-06-28;+43  676 3777852;T.JWard@gmx.de;0
C0000002590;Arrelious Benn;2005-01-01;+43  664 8233230;Arrelious.Benn@gmail.com;1
C0000002591;Koa Misi;2005-02-03;+43  664 7627760;Koa.Misi@gmail.com;0
C0000002592;Torell Troup;1987-01-19;+43  680 3437483;Torell.Troup@chello.at;0
C0000002593;Rob Gronkowski;1949-10-19;+43  676 6210574;Rob.Gronkowski@me.com;0
C0000002594;Sergio Kindle;2006-10-17;+43  1 3519296;Sergio.Kindle@outlook.com;0
C0000002595;Lamarr Houston;1981-10-02;+43  664 2674635;Lamarr.Houston@univie.ac.at;0
C0000002596;Zane Beadles;1941-03-06;+43  1 5612619;Zane.Beadles@chello.at;0
C0000002597;Linval Joseph;2003-09-01;+43  664 3556694;Linval.Joseph@me.com;0
C0000002598;Daryl Washington;1990-05-09;+43  1 9411530;Daryl.Washington@gmail.com;0
C0000002599;Jimmy Clausen;1956-03-02;+43  680 3450928;Jimmy.Clausen@univie.ac.at;0
C0000002600;Taylor Mays;1966-04-12;+43  664 3194670;Taylor.Mays@gmail.com;1
C0000002601;Javier Arenas;1990-07-04;+43  664 1442678;Javier.Arenas@example.com;0
C0000002602;Toby Gerhart;1951-10-07;+43  676 7678497;Toby.Gerhart@chello.at;0
C0000002603;Jason Worilds;1944-12-03;+43  680 4317180;Jason.Worilds@gmail.com;0
C0000002604;Jermaine Cunningham;1942-04-06;+43  664 1060650;Jermaine.Cunningham@gmail.com;0
C0000002605;Carlos Dunlap;1991-09-04;+43  664 5935672;Carlos.Dunlap@yahoo.com;0
C0000002606;Sean Lee;1977-03-21;+43  664 1508500;Sean.Lee@gmail.com;0
C0000002607;Mike Neal;2000-07-15;+43  664 6926292;Mike.Neal@gmx.de;0
C0000002608;Terrence Cody;1990-12-04;+43  664 5254293;Terrence.Cody@gmx.at;0
C0000002609;Ben Tate;1948-10-15;+43  664 9549108;Ben.Tate@outlook.com;0
C0000002610;Montario Hardesty;1980-11-26;+43  680 6584532;Montario.Hardesty@outlook.com;1
C0000002611;Golden Tate;1949-04-15;+43  664 4108356;Golden.Tate@outlook.com;0
C0000002612;Vlad Ducasse;1948-02-21;+43  680 6815966;Vlad.Ducasse@example.com;0
C0000002613;Brandon Spikes;1949-09-11;+43  664 7148402;Brandon.Spikes@me.com;0
C0000002614;Pat Angerer;1988-12-13;+43  664 9303505;Pat.Angerer@hotmail.com;0
C0000002615;Charles Brown;1955-04-24;+43  680 7051951;Charles.Brown@gmx.at;0
C0000002616;Jerome Murphy;1956-11-04;+43  664 4156631;Jerome.Murphy@chello.at;0
C0000002617;Amari Spievey;1952-05-26;+43  664 3757908;Amari.Spievey@outlook.com;0
C0000002618;Myron Lewis;1981-10-23;+43  680 8644878;Myron.Lewis@example.com;0
C0000002619;Jon Asamoah;1957-07-16;+43  664 9071426;Jon.Asamoah@me.com;0
C0000002620;Jared Veldheer;1996-07-23;+43  664 9842467;Jared.Veldheer@chello.at;1
C0000002621;Ed Dickson;1980-09-09;+43  664 7583439;Ed.Dickson@gmx.at;0
C0000002622;Morgan Burnett;1990-02-20;+43  680 6779855;Morgan.Burnett@hotmail.com;0
C0000002623;Alex Carrington;1986-07-23;+43  664 4013147;Alex.Carrington@chello.at;0
C0000002624;John Jerry;1956-09-17;+43  664 1697474;John.Jerry@me.com;0
C0000002625;D'Anthony Smith;1942-11-24;+43  676 3848353;DAnthony.Smith@chello.at;0
C0000002626;Major Wright;1952-12-31;+43  680 8482937;Major.Wright@chello.at;0
C0000002627;Chad Jones;1962-03-11;+43  664 2887632;Chad.Jones@outlook.com;0
C0000002628;Damian Williams;1940-01-02;+43  1 2476780;Damian.Williams@gmail.com;0
C0000002629;Brandon LaFell;1980-05-26;+43  680 4316255;Brandon.LaFell@hotmail.com;0
C0000002630;Donald Butler;1955-10-22;+43  664 7623899;Donald.Butler@yahoo.com;1
C0000002631;J.D. Walton;1953-03-15;+43  664 4850991;J.DWalton@univie.ac.at;0
C0000002632;Earl Mitchell;1981-02-06;+43  676 3221598;Earl.Mitchell@univie.ac.at;0
C0000002633;Emmanuel Sanders;1963-07-15;+43  664 4913672;Emmanuel.Sanders@yahoo.com;0
C0000002634;Corey Peters;1980-11-29;+43  664 3814513;Corey.Peters@chello.at;0
C0000002635;Jordan Shipley;2006-12-27;+43  664 6744310;Jordan.Shipley@gmail.com;0
C0000002636;Colt McCoy;1996-09-22;+43  680 5720155;Colt.McCoy@hotmail.com;0
C0000002637;Daniel Te'o-Nesheim;1963-11-26;+43  664 9157410;Daniel.Teo-Nesheim@gmail.com;0
C0000002638;Eric Decker;1984-01-16;+43  676 7734174;Eric.Decker@me.com;0
C0000002639;Andre Roberts;1940-12-08;+43  664 2630923;Andre.Roberts@chello.at;0
C0000002640;Armanti Edwards;1999-04-13;+43  664 8322680;Armanti.Edwards@gmail.com;1
C0000002641;Taylor Price;2007-09-23;+43  664 9440179;Taylor.Price@chello.at;0
C0000002642;NaVorro Bowman;1984-06-23;+43  664 1931261;NaVorro.Bowman@chello.at;0
C0000002643;Shawn Lauvao;1959-05-27;+43  664 2108467;Shawn.Lauvao@chello.at;0
C0000002644;Tony Moeaki;1962-07-04;+43  676 3578235;Tony.Moeaki@univie.ac.at;0
C0000002645;Kevin Thomas;1969-07-23;+43  664 5789347;Kevin.Thomas@chello.at;0
C0000002646;Jimmy Graham;1941-12-07;+43  1 8255362;Jimmy.Graham@me.com;0
C0000002647;Brandon Ghee;1964-12-25;+43  664 8703027;Brandon.Ghee@yahoo.com;0
C0000002648;Rennie Curran;1948-09-15;+43  676 3185289;Rennie.Curran@chello.at;0
C0000002649;Mike Johnson;1948-01-11;+43  664 4914693;Mike.Johnson@gmx.at;0
C0000002650;Mardy Gilyard;1980-04-24;+43  664 4808178;Mardy.Gilyard@example.com;1
C0000002651;Everson Griffen;1953-10-21;+43  680 1374107;Everson.Griffen@univie.ac.at;0
C0000002652;Mike Williams;2004-08-12;+43  676 1008200;Mike.Williams@gmail.com;0
C0000002653;Darryl Sharpton;1948-11-07;+43  680 3120645;Darryl.Sharpton@yahoo.com;0
C0000002654;Perry Riley;1996-05-18;+43  680 3905544;Perry.Riley@gmx.de;0
C0000002655;Alterraun Verner;1980-12-10;+43  680 8119830;Alterraun.Verner@gmail.com;0
C0000002656;Trevard Lindley;2004-12-14;+43  676 6967574;Trevard.Lindley@me.com;0
C0000002657;Bruce Campbell;1947-10-02;+43  664 6851758;Bruce.Campbell@me.com;0
C0000002658;Marcus Easley;1987-08-05;+43  680 1168351;Marcus.Easley@gmx.at;0
C0000002659;Jacoby Ford;1983-06-25;+43  664 9902861;Jacoby.Ford@chello.at;0
C0000002660;Corey Wootton;1960-09-16;+43  664 2066051;Corey.Wootton@gmx.at;1
C0000002661;Darrell Stuckey;2000-04-14;+43  680 7359266;Darrell.Stuckey@example.com;0
C0000002662;Walter Thurmond;1955-09-28;+43  664 3862622;Walter.Thurmond@me.com;0
C0000002663;Joe McKnight;1993-07-28;+43  664 7545277;Joe.McKnight@univie.ac.at;0
C0000002664;Aaron Hernandez;1960-08-30;+43  664 7847333;Aaron.Hernandez@gmx.at;0
C0000002665;Dennis Pitta;1992-06-26;+43  664 5326306;Dennis.Pitta@example.com;0
C0000002666;Phillip Dillard;2000-05-19;+43  676 7783685;Phillip.Dillard@hotmail.com;0
C0000002667;Thaddeus Gibson;2005-10-28;+43  676 4406226;Thaddeus.Gibson@me.com;0
C0000002668;Joe Hawley;1969-06-28;+43  664 3345507;Joe.Hawley@univie.ac.at;0
C0000002669;Garrett Graham;1940-11-17;+43  1 6517248;Garrett.Graham@outlook.com;0
C0000002670;A.J. Edds;1969-03-30;+43  680 2991868;A.JEdds@gmx.de;1
C0000002671;Geno Atkins;1986-11-26;+43  680 7004415;Geno.Atkins@hotmail.com;0
C0000002672;Keenan Clayton;1968-05-17;+43  1 4200104;Keenan.Clayton@gmx.de;0
C0000002673;Mike Kafka;1946-04-24;+43  680 9933833;Mike.Kafka@gmx.at;0
C0000002674;Al Woods;1948-01-26;+43  676 8514723;Al.Woods@chello.at;0
C0000002675;Eric Norwood;1958-05-01;+43  664 8054665;Eric.Norwood@hotmail.com;0
C0000002676;Clay Harbor;2002-10-23;+43  664 3322668;Clay.Harbor@gmx.de;0
C0000002677;Akwasi Owusu-Ansah;1943-10-29;+43  676 9599127;Akwasi.Owusu-Ansah@yahoo.com;0
C0000002678;E.J. Wilson;1993-04-10;+43  680 2703204;E.JWilson@gmx.de;0
C0000002679;Jason Fox;1952-03-31;+43  680 6343668;Jason.Fox@gmx.de;0
C0000002680;Jacques McClendon;2003-06-05;+43  1 5770828;Jacques.McClendon@univie.ac.at;1
C0000002681;O'Brien Schofield;1950-11-23;+43  676 6630949;OBrien.Schofield@univie.ac.at;0
C0000002682;Roddrick Muckelroy;1953-06-18;+43  676 5657785;Roddrick.Muckelroy@hotmail.com;0
C0000002683;Michael Hoomanawanui;1975-11-04;+43  680 8971400;Michael.Hoomanawanui@gmail.com;0
C0000002684;Kam Chancellor;2001-03-31;+43  680 9270476;Kam.Chancellor@gmx.de;0
C0000002685;Ricky Sapp;1994-04-05;+43  680 4259077;Ricky.Sapp@univie.ac.at;0
C0000002686;Dominique Franks;1976-05-05;+43  664 2639436;Dominique.Franks@yahoo.com;0
C0000002687;Kendrick Lewis;1977-05-10;+43  680 2546737;Kendrick.Lewis@chello.at;0
C0000002688;Perrish Cox;1948-01-07;+43  1 2788094;Perrish.Cox@me.com;0
C0000002689;Walter McFadden;1947-12-11;+43  680 1502692;Walter.McFadden@gmx.de;0
C0000002690;John Conner;1987-09-12;+43  676 2648501;John.Conner@chello.at;1
C0000002691;Ed Wang;1979-04-15;+43  680 7810312;Ed.Wang@example.com;0
C0000002692;Joshua Moore;1956-07-15;+43  664 6458435;Joshua.Moore@univie.ac.at;0
C0000002693;Cameron Sheffield;1961-02-05;+43  1 9654431;Cameron.Sheffield@chello.at;0
C0000002694;Larry Hart;1968-03-23;+43  680 7571033;Larry.Hart@gmx.at;0
C0000002695;Sherrick McManis;1984-06-09;+43  676 6232783;Sherrick.McManis@chello.at;0
C0000002696;Nolan Carroll;1977-01-27;+43  676 7382568;Nolan.Carroll@gmx.de;0
C0000002697;Cam Thomas;1996-07-05;+43  664 3859251;Cam.Thomas@gmx.at;0
C0000002698;Mitch Petrus;1949-09-21;+43  680 7079649;Mitch.Petrus@univie.ac.at;0
C0000002699;Robert Johnson;1998-12-20;+43  664 6758269;Robert.Johnson@gmx.at;0
C0000002700;Hall Davis;2002-06-16;+43  664 2051519;Hall.Davis@chello.at;1
C0000002701;Zoltan Mesko;1969-06-15;+43  680 5580040;Zoltan.Mesko@gmail.com;0
C0000002702;Chris Scott;1963-02-19;+43  680 5779888;Chris.Scott@outlook.com;0
C0000002703;Otis Hudson;1967-07-12;+43  1 2017038;Otis.Hudson@me.com;0
C0000002704;Austen Lane;1963-04-30;+43  680 4012857;Austen.Lane@gmx.at;0
C0000002705;Andrew Quarless;1976-10-05;+43  680 7477159;Andrew.Quarless@chello.at;0
C0000002706;John Skelton;2005-01-17;+43  680 7119778;John.Skelton@example.com;0
C0000002707;David Reed;1956-11-07;+43  676 3785906;David.Reed@example.com;0
C0000002708;Arthur Jones;1953-02-27;+43  664 1836447;Arthur.Jones@chello.at;0
C0000002709;Matt Tennant;2004-06-02;+43  664 8455226;Matt.Tennant@me.com;0
C0000002710;Riley Cooper;1960-06-06;+43  680 8397888;Riley.Cooper@outlook.com;1
C0000002711;Larry Asante;1962-08-13;+43  664 9991201;Larry.Asante@chello.at;0
C0000002712;Chris DeGeare;2004-02-12;+43  1 2942496;Chris.DeGeare@outlook.com;0
C0000002713;Brody Eldridge;2003-11-09;+43  676 6480612;Brody.Eldridge@example.com;0
C0000002714;Reshad Jones;2005-06-16;+43  664 2516794;Reshad.Jones@me.com;0
C0000002715;Crezdon Butler;1953-10-10;+43  664 3599720;Crezdon.Butler@gmail.com;0
C0000002716;Kerry Meier;1973-06-21;+43  664 1887126;Kerry.Meier@me.com;0
C0000002717;Stevenson Sylvester;1988-07-25;+43  664 3130192;Stevenson.Sylvester@gmx.de;0
C0000002718;Nate Triplett;1952-07-31;+43  680 9450068;Nate.Triplett@gmx.de;0
C0000002719;Jonathan Crompton;1996-03-15;+43  664 5441974;Jonathan.Crompton@me.com;0
C0000002720;Marshall Newhouse;1976-10-29;+43  1 4994043;Marshall.Newhouse@chello.at;1
C0000002721;Fendi Onobun;2000-11-06;+43  1 7118306;Fendi.Onobun@example.com;0
